2021-12-06T18:44:54-0500,b'DATA,397,388,434,865,0,0,244,318,EOD\r\n'
2021-12-06T18:45:04-0500,b'DATA,386,389,426,869,0,0,235,314,EOD\r\n'
2021-12-06T18:45:14-0500,b'DATA,387,390,426,873,0,0,252,333,EOD\r\n'
2021-12-06T18:45:24-0500,b'DATA,386,389,402,874,0,0,241,314,EOD\r\n'
2021-12-06T18:45:35-0500,b'DATA,378,390,422,875,0,0,235,313,EOD\r\n'
2021-12-06T18:45:44-0500,b'DATA,389,390,420,877,0,0,248,332,EOD\r\n'
2021-12-06T18:45:55-0500,b'DATA,396,392,418,878,0,0,247,322,EOD\r\n'
2021-12-06T18:46:05-0500,b'DATA,385,393,412,880,0,0,233,308,EOD\r\n'
2021-12-06T18:46:15-0500,b'DATA,390,396,406,881,0,0,246,329,EOD\r\n'
2021-12-06T18:46:25-0500,b'DATA,384,398,400,880,0,0,247,321,EOD\r\n'
2021-12-06T18:46:35-0500,b'DATA,396,397,399,880,0,0,233,310,EOD\r\n'
2021-12-06T18:46:45-0500,b'DATA,388,400,398,878,0,0,251,334,EOD\r\n'
2021-12-06T18:46:55-0500,b'DATA,386,401,394,878,0,0,246,320,EOD\r\n'
2021-12-06T18:47:06-0500,b'DATA,396,400,395,877,0,0,236,307,EOD\r\n'
2021-12-06T18:47:15-0500,b'DATA,388,404,389,877,0,0,233,305,EOD\r\n'
2021-12-06T18:47:25-0500,b'DATA,394,406,386,876,0,0,236,315,EOD\r\n'
2021-12-06T18:47:35-0500,b'DATA,384,406,386,874,0,0,240,320,EOD\r\n'
2021-12-06T18:47:46-0500,b'DATA,380,403,392,874,0,0,245,328,EOD\r\n'
2021-12-06T18:47:56-0500,b'DATA,390,404,391,872,0,0,252,332,EOD\r\n'
2021-12-06T18:48:06-0500,b'DATA,379,406,384,872,0,0,244,316,EOD\r\n'
2021-12-06T18:48:16-0500,b'DATA,396,409,381,872,0,0,235,314,EOD\r\n'
2021-12-06T18:48:26-0500,b'DATA,391,413,379,871,0,0,251,333,EOD\r\n'
2021-12-06T18:48:36-0500,b'DATA,390,410,374,871,0,0,247,321,EOD\r\n'
2021-12-06T18:48:46-0500,b'DATA,401,413,374,867,0,0,236,307,EOD\r\n'
2021-12-06T18:48:56-0500,b'DATA,378,410,376,862,0,0,233,310,EOD\r\n'
2021-12-06T18:49:06-0500,b'DATA,376,411,387,859,0,0,245,326,EOD\r\n'
2021-12-06T18:49:16-0500,b'DATA,378,412,380,856,0,0,247,321,EOD\r\n'
2021-12-06T18:49:27-0500,b'DATA,373,412,374,853,0,0,232,307,EOD\r\n'
2021-12-06T18:49:37-0500,b'DATA,394,414,373,852,0,0,251,331,EOD\r\n'
2021-12-06T18:49:47-0500,b'DATA,385,417,372,850,0,0,238,309,EOD\r\n'
2021-12-06T18:49:57-0500,b'DATA,393,416,372,848,0,0,236,315,EOD\r\n'
2021-12-06T18:50:07-0500,b'DATA,391,419,373,846,0,0,251,331,EOD\r\n'
2021-12-06T18:50:17-0500,b'DATA,392,418,374,840,0,0,242,314,EOD\r\n'
2021-12-06T18:50:27-0500,b'DATA,389,418,384,835,0,0,233,310,EOD\r\n'
2021-12-06T18:50:37-0500,b'DATA,372,421,377,833,0,0,242,324,EOD\r\n'
2021-12-06T18:50:47-0500,b'DATA,365,417,375,834,0,0,250,331,EOD\r\n'
2021-12-06T18:50:57-0500,b'DATA,373,420,372,835,0,0,251,331,EOD\r\n'
2021-12-06T18:51:07-0500,b'DATA,381,422,368,819,0,0,247,330,EOD\r\n'
2021-12-06T18:51:17-0500,b'DATA,390,424,370,835,0,0,246,329,EOD\r\n'
2021-12-06T18:51:28-0500,b'DATA,383,424,370,837,0,0,251,332,EOD\r\n'
2021-12-06T18:51:38-0500,b'DATA,377,423,370,831,0,0,248,322,EOD\r\n'
2021-12-06T18:51:48-0500,b'DATA,376,425,371,828,0,0,234,305,EOD\r\n'
2021-12-06T18:51:58-0500,b'DATA,380,424,374,826,0,0,235,313,EOD\r\n'
2021-12-06T18:52:08-0500,b'DATA,386,426,371,824,0,0,247,329,EOD\r\n'
2021-12-06T18:52:18-0500,b'DATA,382,427,364,827,0,0,250,327,EOD\r\n'
2021-12-06T18:52:28-0500,b'DATA,386,429,367,827,0,0,239,310,EOD\r\n'
2021-12-06T18:52:38-0500,b'DATA,389,430,366,825,0,0,235,312,EOD\r\n'
2021-12-06T18:52:48-0500,b'DATA,375,432,368,824,0,0,249,331,EOD\r\n'
